2020-12-27,MN,409061,2516
2020-12-27,MO,382094,1451
2020-12-27,MP,122,0
2020-12-27,MS,206388,1365
2020-12-27,MT,79780,347
2020-12-27,NC,516828,2898
2020-12-27,ND,91466,111
2020-12-27,NE,161337,175
2020-12-27,NH,40809,876
2020-12-27,NJ,508323,2895
2020-12-27,NM,137968,742
2020-12-27,NV,217509,1856
2020-12-27,NY,922145,7623
2020-12-27,OH,670525,5857
2020-12-27,OK,279139,2631
2020-12-27,OR,108326,608
2020-12-27,PA,610025,4884
2020-12-27,PR,73227,784
2020-12-27,RI,84941,733
2020-12-27,SC,296179,7287
2020-12-27,SD,97390,427
2020-12-27,TN,564080,3188
2020-12-27,TX,1668597,8046
2020-12-27,UT,264874,796
2020-12-27,VA,333576,3999
2020-12-27,VI,1979,0
2020-12-27,VT,7029,63
2020-12-27,WA,236719,3626
2020-12-27,WI,508580,2558
2020-12-27,WV,80710,533
2020-12-27,WY,43200,54
2020-12-26,AK,43990,361
2020-12-26,AL,343458,1032
2020-12-26,AR,213969,702
2020-12-26,AS,0,0
2020-12-26,AZ,493041,6106
2020-12-26,CA,2072665,30375
2020-12-26,CO,323619,1430
2020-12-26,CT,172743,0
2020-12-26,DC,27710,274
2020-12-26,DE,54473,820
2020-12-26,FL,1243118,16588
2020-12-26,GA,628788,4158
2020-12-26,GU,7269,1
2020-12-26,HI,21323,119
2020-12-26,IA,235061,310
2020-12-26,ID,135233,0
2020-12-26,IL,934142,3293
2020-12-26,IN,492021,3841
2020-12-26,KS,209689,0
2020-12-26,KY,255563,5283
2020-12-26,LA,296499,0
2020-12-26,MA,349602,7677
2020-12-26,MD,265440,2280
2020-12-26,ME,21547,0
2020-12-26,MI,516326,7877
2020-12-26,MN,406545,2142
2020-12-26,MO,380643,1756
2020-12-26,MP,122,4
2020-12-26,MS,205023,845
2020-12-26,MT,79433,504
2020-12-26,NC,513930,19419
2020-12-26,ND,91355,407
2020-12-26,NE,161162,805
2020-12-26,NH,39933,1031
2020-12-26,NJ,505428,4331
2020-12-26,NM,137226,604
2020-12-26,NV,215653,1589
2020-12-26,NY,914522,10806
2020-12-26,OH,664668,11018
2020-12-26,OK,276508,3955
2020-12-26,OR,107718,897
2020-12-26,PA,605141,7581
2020-12-26,PR,72443,1019
2020-12-26,RI,84208,226
2020-12-26,SC,288892,3864
2020-12-26,SD,96963,417
2020-12-26,TN,560892,14395
2020-12-26,TX,1660551,2694
2020-12-26,UT,264078,3489
2020-12-26,VA,329577,1584
2020-12-26,VI,1979,0
2020-12-26,VT,6966,185
2020-12-26,WA,233093,0
2020-12-26,WI,506022,677
2020-12-26,WV,80177,1341
2020-12-26,WY,43146,482
2020-12-25,AK,43629,0
2020-12-25,AL,342426,3625
2020-12-25,AR,213267,2122
2020-12-25,AS,0,0
2020-12-25,AZ,486935,6616
2020-12-25,CA,2042290,39144
2020-12-25,CO,322189,2659
2020-12-25,CT,172743,0
2020-12-25,DC,27436,0
2020-12-25,DE,53653,638
2020-12-25,FL,1226530,0
2020-12-25,GA,624630,6054
2020-12-25,GU,7268,2
2020-12-25,HI,21204,156
2020-12-25,IA,234751,870
2020-12-25,ID,135233,1248
2020-12-25,IL,930849,5742
2020-12-25,IN,488180,5446
2020-12-25,KS,209689,0
2020-12-25,KY,250280,0
2020-12-25,LA,296499,0
2020-12-25,MA,341925,0
2020-12-25,MD,263160,2432
2020-12-25,ME,21547,321
2020-12-25,MI,508449,0
2020-12-25,MN,404403,0
2020-12-25,MO,378887,2076
2020-12-25,MP,118,0
2020-12-25,MS,204178,1527
2020-12-25,MT,78929,0
2020-12-25,NC,494511,0
2020-12-25,ND,90948,0
2020-12-25,NE,160357,695
2020-12-25,NH,38902,0
2020-12-25,NJ,501097,5605
2020-12-25,NM,136622,1456
2020-12-25,NV,214064,1853
2020-12-25,NY,903716,12446
2020-12-25,OH,653650,0
2020-12-25,OK,272553,0
2020-12-25,OR,106821,851
2020-12-25,PA,597560,7174
2020-12-25,PR,71424,616
2020-12-25,RI,83982,870
2020-12-25,SC,285028,0
2020-12-25,SD,96546,0
2020-12-25,TN,546497,0
2020-12-25,TX,1657857,4335
2020-12-25,UT,260589,0
2020-12-25,VA,327993,4078
2020-12-25,VI,1979,12
2020-12-25,VT,6781,0
2020-12-25,WA,233093,2891
2020-12-25,WI,505345,1639
2020-12-25,WV,78836,1597
2020-12-25,WY,42664,0
2020-12-24,AK,43629,268
2020-12-24,AL,338801,4232
2020-12-24,AR,211145,3204
2020-12-24,AS,0,0
2020-12-24,AZ,480319,7046
2020-12-24,CA,2003146,39070
2020-12-24,CO,319530,3030
2020-12-24,CT,172743,2038
2020-12-24,DC,27436,210
2020-12-24,DE,53015,780
2020-12-24,FL,1226530,12770
2020-12-24,GA,618576,10286
2020-12-24,GU,7266,9
2020-12-24,HI,21048,128
2020-12-24,IA,233881,1116
2020-12-24,ID,133985,1391
2020-12-24,IL,925107,7037
2020-12-24,IN,482734,6196
2020-12-24,KS,209689,0
2020-12-24,KY,250280,0
2020-12-24,LA,296499,2565
2020-12-24,MA,341925,5937
2020-12-24,MD,260728,2866
2020-12-24,ME,21226,735
2020-12-24,MI,508449,0
2020-12-24,MN,404403,1884
2020-12-24,MO,376811,3231
2020-12-24,MP,118,2
2020-12-24,MS,202651,2326
2020-12-24,MT,78929,407
2020-12-24,NC,494511,0
2020-12-24,ND,90948,225
2020-12-24,NE,159662,1338
2020-12-24,NH,38902,390
2020-12-24,NJ,495492,5330
2020-12-24,NM,135166,1924
2020-12-24,NV,212211,2249
2020-12-24,NY,891270,12568
2020-12-24,OH,653650,8828
2020-12-24,OK,272553,3277
2020-12-24,OR,105970,897
2020-12-24,PA,590386,9230
2020-12-24,PR,70808,320
2020-12-24,RI,83112,1046
2020-12-24,SC,285028,2798
2020-12-24,SD,96546,506
2020-12-24,TN,546497,5257
2020-12-24,TX,1653522,17064
2020-12-24,UT,260589,2892
2020-12-24,VA,323915,4782
2020-12-24,VI,1967,17
2020-12-24,VT,6781,101
2020-12-24,WA,230202,2315
2020-12-24,WI,503706,3263
2020-12-24,WV,77239,1303
2020-12-24,WY,42664,0
2020-12-23,AK,43361,360
2020-12-23,AL,334569,4758
2020-12-23,AR,207941,2893
2020-12-23,AS,0,0
2020-12-23,AZ,473273,6058
2020-12-23,CA,1964076,39069
2020-12-23,CO,316500,2948
2020-12-23,CT,170705,1745
2020-12-23,DC,27226,326
2020-12-23,DE,52235,612
2020-12-23,FL,1213760,11100
2020-12-23,GA,608290,7773
2020-12-23,GU,7257,19
2020-12-23,HI,20920,105
2020-12-23,IA,232765,1501
2020-12-23,ID,132594,1717
2020-12-23,IL,918070,6762
2020-12-23,IN,476538,4662
2020-12-23,KS,209689,5089
2020-12-23,KY,250280,2936
2020-12-23,LA,293934,2974
2020-12-23,MA,335988,4814
2020-12-23,MD,257862,2465
2020-12-23,ME,20491,748
2020-12-23,MI,508449,3820
2020-12-23,MN,402519,1508
2020-12-23,MO,373580,3141
2020-12-23,MP,116,0
2020-12-23,MS,200325,2634
2020-12-23,MT,78522,575
2020-12-23,NC,494511,5609
2020-12-23,ND,90723,270
2020-12-23,NE,158324,1221
2020-12-23,NH,38512,504
2020-12-23,NJ,490162,5453
2020-12-23,NM,133242,1167
2020-12-23,NV,209962,2988
2020-12-23,NY,878702,11937
2020-12-23,OH,644822,7790
2020-12-23,OK,269276,3656
2020-12-23,OR,105073,1318
2020-12-23,PA,581156,9605
2020-12-23,PR,70488,576
2020-12-23,RI,82066,879
2020-12-23,SC,282230,4175
2020-12-23,SD,96040,531
2020-12-23,TN,541240,7221
2020-12-23,TX,1636458,23363
2020-12-23,UT,257697,2612
2020-12-23,VA,319133,4652
2020-12-23,VI,1950,16
2020-12-23,VT,6680,72
2020-12-23,WA,227887,1252
2020-12-23,WI,500443,3063
2020-12-23,WV,75936,1199
2020-12-23,WY,42664,285
2020-12-22,AK,43001,438
2020-12-22,AL,329811,4979
2020-12-22,AR,205048,1941
2020-12-22,AS,0,0
2020-12-22,AZ,467215,5870
2020-12-22,CA,1925007,32659
2020-12-22,CO,313552,2516
2020-12-22,CT,168960,1583
2020-12-22,DC,26900,160
2020-12-22,DE,51623,567
2020-12-22,FL,1202660,10204
2020-12-22,GA,600517,9079
2020-12-22,GU,7238,27
2020-12-22,HI,20815,66
2020-12-22,IA,231264,642
2020-12-22,ID,130877,917
2020-12-22,IL,911308,6239
2020-12-22,IN,471876,3657
2020-12-22,KS,204600,0
2020-12-22,KY,247344,3047
2020-12-22,LA,290960,3699
2020-12-22,MA,331174,3800
2020-12-22,MD,255397,2324
2020-12-22,ME,19743,458
2020-12-22,MI,504629,3514
2020-12-22,MN,401011,1700
2020-12-22,MO,370439,2123
2020-12-22,MP,116,0
2020-12-22,MS,197691,2191
2020-12-22,MT,77947,623
2020-12-22,NC,488902,5255
2020-12-22,ND,90453,332
2020-12-22,NE,157103,721
2020-12-22,NH,38008,620
2020-12-22,NJ,484709,5266
2020-12-22,NM,132075,1267
2020-12-22,NV,206974,1090
2020-12-22,NY,866765,9716
2020-12-22,OH,637032,7678
2020-12-22,OK,265620,2186
2020-12-22,OR,103755,825
2020-12-22,PA,571551,7962
2020-12-22,PR,69912,1063
2020-12-22,RI,81187,956
2020-12-22,SC,278055,2322
2020-12-22,SD,95509,435
2020-12-22,TN,534019,4441
2020-12-22,TX,1613095,21147
2020-12-22,UT,255085,2302
2020-12-22,VA,314481,3591
2020-12-22,VI,1934,13
2020-12-22,VT,6608,74
2020-12-22,WA,226635,4035
2020-12-22,WI,497380,3027
2020-12-22,WV,74737,1400
2020-12-22,WY,42379,261
2020-12-21,AK,42563,150
2020-12-21,AL,324832,2380
2020-12-21,AR,203107,1457
2020-12-21,AS,0,0
2020-12-21,AZ,461345,7748
2020-12-21,CA,1892348,37892
2020-12-21,CO,311036,2146
2020-12-21,CT,167377,4595
2020-12-21,DC,26740,139
2020-12-21,DE,51056,440
2020-12-21,FL,1192456,10907
2020-12-21,GA,591438,3520
2020-12-21,GU,7211,9
2020-12-21,HI,20749,134
2020-12-21,IA,230622,538
2020-12-21,ID,129960,891
2020-12-21,IL,905069,4699
2020-12-21,IN,468219,3865
2020-12-21,KS,204600,4174
2020-12-21,KY,244297,1976
2020-12-21,LA,287261,1116
2020-12-21,MA,327374,3843
2020-12-21,MD,253073,2265
2020-12-21,ME,19285,339
2020-12-21,MI,501115,5059
2020-12-21,MN,399311,1992
2020-12-21,MO,368316,3130
2020-12-21,MP,116,1
2020-12-21,MS,195500,1167
2020-12-21,MT,77324,154
2020-12-21,NC,483647,4479
2020-12-21,ND,90121,82
2020-12-21,NE,156382,967
2020-12-21,NH,37388,846
2020-12-21,NJ,479443,3686
2020-12-21,NM,130808,815
2020-12-21,NV,205884,1939
2020-12-21,NY,857049,9007
2020-12-21,OH,629354,6548
2020-12-21,OK,263434,2596
2020-12-21,OR,102930,1116
2020-12-21,PA,563589,7887
2020-12-21,PR,68849,416
2020-12-21,RI,80231,419
2020-12-21,SC,275733,2327
2020-12-21,SD,95074,347
2020-12-21,TN,529578,9891
2020-12-21,TX,1591948,10280
2020-12-21,UT,252783,1819
2020-12-21,VA,310890,4042
2020-12-21,VI,1921,0
2020-12-21,VT,6534,91
2020-12-21,WA,222600,0
2020-12-21,WI,494353,1629
2020-12-21,WV,73337,995
2020-12-21,WY,42118,456
2020-12-20,AK,42413,178
2020-12-20,AL,322452,2548
2020-12-20,AR,201650,1536
2020-12-20,AS,0,0
2020-12-20,AZ,453597,5366
2020-12-20,CA,1854456,46474
2020-12-20,CO,308890,2292
2020-12-20,CT,162782,0
2020-12-20,DC,26601,259
2020-12-20,DE,50616,480
2020-12-20,FL,1181549,8140
2020-12-20,GA,587918,5618
2020-12-20,GU,7202,4
2020-12-20,HI,20615,202
2020-12-20,IA,230084,897
2020-12-20,ID,129069,851
2020-12-20,IL,900370,6003
2020-12-20,IN,464354,6483
2020-12-20,KS,200426,0
2020-12-20,KY,242321,1757
2020-12-20,LA,286145,3711
2020-12-20,MA,323531,4261
2020-12-20,MD,250808,2054
2020-12-20,ME,18946,207
2020-12-20,MI,496056,0
2020-12-20,MN,397319,2684
2020-12-20,MO,365186,2072
2020-12-20,MP,115,0
2020-12-20,MS,194333,2222
2020-12-20,MT,77170,551
2020-12-20,NC,479168,6900
2020-12-20,ND,90039,251
2020-12-20,NE,155415,670
2020-12-20,NH,36542,933
2020-12-20,NJ,475757,5731
2020-12-20,NM,129993,1063
2020-12-20,NV,203945,2087
2020-12-20,NY,848042,9957
2020-12-20,OH,622806,8377
2020-12-20,OK,260838,4970
2020-12-20,OR,101814,1506
2020-12-20,PA,555702,7213
2020-12-20,PR,68433,1222
2020-12-20,RI,79812,1029
2020-12-20,SC,273406,2869
2020-12-20,SD,94727,391
2020-12-20,TN,519687,16036
2020-12-20,TX,1581668,7780
2020-12-20,UT,250964,1994
2020-12-20,VA,306848,3876
2020-12-20,VI,1921,11
2020-12-20,VT,6443,100
2020-12-20,WA,222600,2332
2020-12-20,WI,492724,2045
2020-12-20,WV,72342,1127
2020-12-20,WY,41662,174
2020-12-19,AK,42235,330
2020-12-19,AL,319904,4221
2020-12-19,AR,200114,2693
2020-12-19,AS,0,0
2020-12-19,AZ,448231,5560
2020-12-19,CA,1807982,43608
2020-12-19,CO,306598,2491
2020-12-19,CT,162782,0
2020-12-19,DC,26342,238
2020-12-19,DE,50136,1027
2020-12-19,FL,1173409,11456
2020-12-19,GA,582300,5763
2020-12-19,GU,7198,5
2020-12-19,HI,20413,156
2020-12-19,IA,229187,1198
2020-12-19,ID,128218,1340
2020-12-19,IL,894367,7562
2020-12-19,IN,457871,4732
2020-12-19,KS,200426,0
2020-12-19,KY,240564,3374
2020-12-19,LA,282434,0
2020-12-19,MA,319270,4344
2020-12-19,MD,248754,2201
2020-12-19,ME,18739,402
2020-12-19,MI,496056,4181
2020-12-19,MN,394635,2746
2020-12-19,MO,363114,2784
2020-12-19,MP,115,0
2020-12-19,MS,192111,1700
2020-12-19,MT,76619,627
2020-12-19,NC,472268,6164
2020-12-19,ND,89788,231
2020-12-19,NE,154745,1345
2020-12-19,NH,35609,649
2020-12-19,NJ,470026,4859
2020-12-19,NM,128930,1430
2020-12-19,NV,201858,2601
2020-12-19,NY,838085,9919
2020-12-19,OH,614429,8567
2020-12-19,OK,255868,4108
2020-12-19,OR,100308,1372
2020-12-19,PA,548489,9834
2020-12-19,PR,67211,1079
2020-12-19,RI,78783,971
2020-12-19,SC,270537,3461
2020-12-19,SD,94336,564
2020-12-19,TN,503651,0
2020-12-19,TX,1573888,17907
2020-12-19,UT,248970,2408
2020-12-19,VA,302972,3584
2020-12-19,VI,1910,10
2020-12-19,VT,6343,100
2020-12-19,WA,220268,3063
2020-12-19,WI,490679,4315
2020-12-19,WV,71215,1464
2020-12-19,WY,41488,129
2020-12-18,AK,41905,487
2020-12-18,AL,315683,5348
2020-12-18,AR,197421,2878
2020-12-18,AS,0,0
2020-12-18,AZ,442671,7635
2020-12-18,CA,1764374,41012
2020-12-18,CO,304107,3693
2020-12-18,CT,162782,2680
2020-12-18,DC,26104,274
2020-12-18,DE,49109,341
2020-12-18,FL,1161953,12827
2020-12-18,GA,576537,8141
2020-12-18,GU,7193,10
2020-12-18,HI,20257,162
2020-12-18,IA,227989,1524
2020-12-18,ID,126878,1426
2020-12-18,IL,886805,7377
2020-12-18,IN,453139,5949
2020-12-18,KS,200426,5857
2020-12-18,KY,237190,3169
2020-12-18,LA,282434,3113
2020-12-18,MA,314926,5679
2020-12-18,MD,246553,2569
2020-12-18,ME,18337,436
2020-12-18,MI,491875,4519
2020-12-18,MN,391889,2718
2020-12-18,MO,360330,3723
2020-12-18,MP,115,2
2020-12-18,MS,190411,2507
2020-12-18,MT,75992,509
2020-12-18,NC,466104,8444
2020-12-18,ND,89557,494
2020-12-18,NE,153400,1297
2020-12-18,NH,34960,696
2020-12-18,NJ,465167,4445
2020-12-18,NM,127500,1455
2020-12-18,NV,199257,2878
2020-12-18,NY,828166,12697
2020-12-18,OH,605862,9684
2020-12-18,OK,251760,3556
2020-12-18,OR,98936,1314
2020-12-18,PA,538655,9320
2020-12-18,PR,66132,1381
2020-12-18,RI,77812,522
2020-12-18,SC,267076,4302
2020-12-18,SD,93772,575
2020-12-18,TN,503651,10421
2020-12-18,TX,1555981,16792
2020-12-18,UT,246562,2644
2020-12-18,VA,299388,3295
2020-12-18,VI,1900,22
2020-12-18,VT,6243,94
2020-12-18,WA,217205,2940
2020-12-18,WI,486364,3921
2020-12-18,WV,69751,1266
2020-12-18,WY,41359,766
2020-12-17,AK,41418,377
2020-12-17,AL,310335,4695
2020-12-17,AR,194543,3039
2020-12-17,AS,0,0
2020-12-17,AZ,435036,5817
2020-12-17,CA,1723362,52281
2020-12-17,CO,300414,3698
2020-12-17,CT,160102,2321
2020-12-17,DC,25830,228
2020-12-17,DE,48768,839
2020-12-17,FL,1149126,13102
2020-12-17,GA,568396,7777
2020-12-17,GU,7183,15
2020-12-17,HI,20095,141
2020-12-17,IA,226465,1415
2020-12-17,ID,125452,1433
2020-12-17,IL,879428,8828
2020-12-17,IN,447190,6340
2020-12-17,KS,194569,0
2020-12-17,KY,234021,3328
2020-12-17,LA,279321,3776
2020-12-17,MA,309247,5135
2020-12-17,MD,243984,2217
2020-12-17,ME,17901,590
2020-12-17,MI,487356,4541
2020-12-17,MN,389171,2759
2020-12-17,MO,356607,3569
2020-12-17,MP,113,0
2020-12-17,MS,187904,2261
2020-12-17,MT,75483,839
2020-12-17,NC,457660,5786
2020-12-17,ND,89063,377
2020-12-17,NE,152103,1242
2020-12-17,NH,34264,831
2020-12-17,NJ,460722,4911
2020-12-17,NM,126045,1688
2020-12-17,NV,196379,2281
2020-12-17,NY,815469,10914
2020-12-17,OH,596178,11412
2020-12-17,OK,248204,2975
2020-12-17,OR,97622,1530
2020-12-17,PA,529335,9966
2020-12-17,PR,64751,1065
2020-12-17,RI,77290,1081
2020-12-17,SC,262774,2655
2020-12-17,SD,93197,594
2020-12-17,TN,493230,8945
2020-12-17,TX,1539189,19849
2020-12-17,UT,243918,3203
2020-12-17,VA,296093,3853
2020-12-17,VI,1878,50
2020-12-17,VT,6149,140
2020-12-17,WA,214265,61
2020-12-17,WI,482443,4281
2020-12-17,WV,68485,1636
2020-12-17,WY,40593,283
2020-12-16,AK,41041,603
2020-12-16,AL,305640,4107
2020-12-16,AR,191504,2306
2020-12-16,AS,0,0
2020-12-16,AZ,429219,4837
2020-12-16,CA,1671081,53711
2020-12-16,CO,296716,3334
2020-12-16,CT,157781,2319
2020-12-16,DC,25602,263
2020-12-16,DE,47929,787
2020-12-16,FL,1136024,11282
2020-12-16,GA,560619,6624
2020-12-16,GU,7168,19
2020-12-16,HI,19954,110
2020-12-16,IA,225050,1539
2020-12-16,ID,124019,1802
2020-12-16,IL,870600,7123
2020-12-16,IN,440850,6208
2020-12-16,KS,194569,4551
2020-12-16,KY,230693,2875
2020-12-16,LA,275545,3269
2020-12-16,MA,304112,5952
2020-12-16,MD,241767,2405
2020-12-16,ME,17311,551
2020-12-16,MI,482815,4644
2020-12-16,MN,386412,2248
2020-12-16,MO,353038,2673
2020-12-16,MP,113,0
2020-12-16,MS,185643,2343
2020-12-16,MT,74644,604
2020-12-16,NC,451874,5273
2020-12-16,ND,88686,291
2020-12-16,NE,150861,1517
2020-12-16,NH,33433,888
2020-12-16,NJ,455811,6306
2020-12-16,NM,124357,1800
2020-12-16,NV,194098,2366
2020-12-16,NY,804555,9998
2020-12-16,OH,584766,5409
2020-12-16,OK,245229,3238
2020-12-16,OR,96092,1082
2020-12-16,PA,519369,10049
2020-12-16,PR,63686,267
2020-12-16,RI,76209,972
2020-12-16,SC,260119,2799
2020-12-16,SD,92603,904
2020-12-16,TN,484285,11410
2020-12-16,TX,1519340,18802
2020-12-16,UT,240715,2928
2020-12-16,VA,292240,3931
2020-12-16,VI,1828,0
2020-12-16,VT,6009,86
2020-12-16,WA,214204,667
2020-12-16,WI,478162,2822
2020-12-16,WV,66849,1148
2020-12-16,WY,40310,246
2020-12-15,AK,40438,278
2020-12-15,AL,301533,3638
2020-12-15,AR,189198,1691
2020-12-15,AS,0,0
2020-12-15,AZ,424382,4134
2020-12-15,CA,1617370,32326
2020-12-15,CO,293382,2278
2020-12-15,CT,155462,1470
2020-12-15,DC,25339,301
2020-12-15,DE,47142,685
2020-12-15,FL,1124742,9296
2020-12-15,GA,553995,7437
2020-12-15,GU,7149,12
2020-12-15,HI,19844,56
2020-12-15,IA,223511,726
2020-12-15,ID,122217,1038
2020-12-15,IL,863477,7359
2020-12-15,IN,434642,4241
2020-12-15,KS,190018,0
2020-12-15,KY,227818,2928
2020-12-15,LA,272276,2633
2020-12-15,MA,298160,3929
2020-12-15,MD,239362,2401
2020-12-15,ME,16760,411
2020-12-15,MI,478171,5391
2020-12-15,MN,384164,2323
2020-12-15,MO,350365,2762
2020-12-15,MP,113,0
2020-12-15,MS,183300,2205
2020-12-15,MT,74040,737
2020-12-15,NC,446601,5236
2020-12-15,ND,88395,328
2020-12-15,NE,149344,483
2020-12-15,NH,32545,670
2020-12-15,NJ,449505,4701
2020-12-15,NM,122557,1258
2020-12-15,NV,191732,2320
2020-12-15,NY,794557,10353
2020-12-15,OH,579357,8755
2020-12-15,OK,241991,2224
2020-12-15,OR,95010,1157
2020-12-15,PA,509320,9556
2020-12-15,PR,63419,434
2020-12-15,RI,75237,1166
2020-12-15,SC,257320,2544
2020-12-15,SD,91699,345
2020-12-15,TN,472875,8611
2020-12-15,TX,1500538,18926
2020-12-15,UT,237787,1915
2020-12-15,VA,288309,3160
2020-12-15,VI,1828,21
2020-12-15,VT,5923,66
2020-12-15,WA,213537,652
2020-12-15,WI,475340,4055
2020-12-15,WV,65701,1307
2020-12-15,WY,40064,289
2020-12-14,AK,40160,422
2020-12-14,AL,297895,2264
2020-12-14,AR,187507,1805
2020-12-14,AS,0,0
2020-12-14,AZ,420248,11806
2020-12-14,CA,1585044,33278
2020-12-14,CO,291104,2911
2020-12-14,CT,153992,7231
2020-12-14,DC,25038,164
2020-12-14,DE,46457,997
2020-12-14,FL,1115446,8343
2020-12-14,GA,546558,3720
2020-12-14,GU,7137,31
2020-12-14,HI,19788,189
2020-12-14,IA,222785,637
2020-12-14,ID,121179,547
2020-12-14,IL,856118,7214
2020-12-14,IN,430401,4967
2020-12-14,KS,190018,4724
2020-12-14,KY,224890,1786
2020-12-14,LA,269643,1030
2020-12-14,MA,294231,3653
2020-12-14,MD,236961,2314
2020-12-14,ME,16349,426
2020-12-14,MI,472780,7621
2020-12-14,MN,381841,3018
2020-12-14,MO,347603,2562
2020-12-14,MP,113,0
2020-12-14,MS,181095,1648
2020-12-14,MT,73303,0
2020-12-14,NC,441365,4770
2020-12-14,ND,88067,196
2020-12-14,NE,148861,1173
2020-12-14,NH,31875,919
2020-12-14,NJ,444804,5337
2020-12-14,NM,121299,1499
2020-12-14,NV,189412,2579
2020-12-14,NY,784204,9044
2020-12-14,OH,570602,7875
2020-12-14,OK,239767,2099
2020-12-14,OR,93853,1014
2020-12-14,PA,499764,7962
2020-12-14,PR,62985,554
2020-12-14,RI,74071,552
2020-12-14,SC,254776,2570
2020-12-14,SD,91354,316
2020-12-14,TN,464264,9959
2020-12-14,TX,1481612,8901
2020-12-14,UT,235872,1968
2020-12-14,VA,285149,3240
2020-12-14,VI,1807,16
2020-12-14,VT,5857,104
2020-12-14,WA,212885,1410
2020-12-14,WI,471285,2329
2020-12-14,WV,64394,1177
2020-12-14,WY,39775,415
2020-12-13,AK,39738,637
2020-12-13,AL,295631,2790
2020-12-13,AR,185702,1450
2020-12-13,AS,0,0
2020-12-13,AZ,408442,5853
2020-12-13,CA,1551766,30334
2020-12-13,CO,288193,2559
2020-12-13,CT,146761,0
2020-12-13,DC,24874,231
2020-12-13,DE,45460,584
2020-12-13,FL,1107103,8762
2020-12-13,GA,542838,4798
2020-12-13,GU,7106,16
2020-12-13,HI,19599,87
2020-12-13,IA,222148,989
2020-12-13,ID,120632,1022
2020-12-13,IL,848904,7216
2020-12-13,IN,425434,5898
2020-12-13,KS,185294,0
2020-12-13,KY,223104,2444
2020-12-13,LA,268613,4422
2020-12-13,MA,290578,4853
2020-12-13,MD,234647,2638
2020-12-13,ME,15923,303
2020-12-13,MI,465159,0
2020-12-13,MN,378823,3425
2020-12-13,MO,345041,2694
2020-12-13,MP,113,0
2020-12-13,MS,179447,1500
2020-12-13,MT,73303,659
2020-12-13,NC,436595,6819
2020-12-13,ND,87871,281
2020-12-13,NE,147688,811
2020-12-13,NH,30956,712
2020-12-13,NJ,439467,4711
2020-12-13,NM,119800,1442
2020-12-13,NV,186833,2882
2020-12-13,NY,775160,10194
2020-12-13,OH,562727,9266
2020-12-13,OK,237668,4332
2020-12-13,OR,92839,1419
2020-12-13,PA,491802,10684
2020-12-13,PR,62431,708
2020-12-13,RI,73519,870
2020-12-13,SC,252206,3408
2020-12-13,SD,91038,631
2020-12-13,TN,454305,11352
2020-12-13,TX,1472711,8349
2020-12-13,UT,233904,2083
2020-12-13,VA,281909,3294
2020-12-13,VI,1791,0
2020-12-13,VT,5753,127
2020-12-13,WA,211475,2228
2020-12-13,WI,468956,2965
2020-12-13,WV,63217,1066
2020-12-13,WY,39360,453
2020-12-12,AK,39101,517
2020-12-12,AL,292841,4066
2020-12-12,AR,184252,2628
2020-12-12,AS,0,0
2020-12-12,AZ,402589,8077
2020-12-12,CA,1521432,35729
2020-12-12,CO,285634,3961
2020-12-12,CT,146761,0
2020-12-12,DC,24643,286
2020-12-12,DE,44876,1058
2020-12-12,FL,1098341,10385
2020-12-12,GA,538040,6447
2020-12-12,GU,7090,11
2020-12-12,HI,19512,197
2020-12-12,IA,221159,1245
2020-12-12,ID,119610,1582
2020-12-12,IL,841688,8737
2020-12-12,IN,419536,7401
2020-12-12,KS,185294,0
2020-12-12,KY,220660,3540
2020-12-12,LA,264191,0
2020-12-12,MA,285725,5289
2020-12-12,MD,232009,3538
2020-12-12,ME,15620,414
2020-12-12,MI,465159,4813
2020-12-12,MN,375398,4430
2020-12-12,MO,342347,3743
2020-12-12,MP,113,0
2020-12-12,MS,177947,2665
2020-12-12,MT,72644,774
2020-12-12,NC,429776,6153
2020-12-12,ND,87590,376
2020-12-12,NE,146877,1103
2020-12-12,NH,30244,784
2020-12-12,NJ,434756,6888
2020-12-12,NM,118358,1793
2020-12-12,NV,183951,2641
2020-12-12,NY,764966,11129
2020-12-12,OH,553461,11252
2020-12-12,OK,233336,3983
2020-12-12,OR,91420,1582
2020-12-12,PA,481118,11084
2020-12-12,PR,61723,721
2020-12-12,RI,72649,1831
2020-12-12,SC,248798,3572
2020-12-12,SD,90407,735
2020-12-12,TN,442953,6691
2020-12-12,TX,1464362,16360
2020-12-12,UT,231821,3692
2020-12-12,VA,278615,4177
2020-12-12,VI,1791,58
2020-12-12,VT,5626,85
2020-12-12,WA,209247,2421
2020-12-12,WI,465991,4624
2020-12-12,WV,62151,1514
2020-12-12,WY,38907,122
2020-12-11,AK,38584,622
2020-12-11,AL,288775,3853
2020-12-11,AR,181624,2770
2020-12-11,AS,0,0
2020-12-11,AZ,394512,6983
2020-12-11,CA,1485703,35468
2020-12-11,CO,281673,4678
2020-12-11,CT,146761,3782
2020-12-11,DC,24357,259
2020-12-11,DE,43818,782
2020-12-11,FL,1087956,11409
2020-12-11,GA,531593,6191
2020-12-11,GU,7079,27
2020-12-11,HI,19315,136
2020-12-11,IA,219914,1537
2020-12-11,ID,118028,1825
2020-12-11,IL,832951,9420
2020-12-11,IN,412135,7200
2020-12-11,KS,185294,5491
2020-12-11,KY,217120,3670
2020-12-11,LA,264191,2862
